"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez_id","rank_metric"
"ENSG00000261221.4",759.206347989483,0.255601055275719,0.112198070519661,2.2781234480403,0.0227192235838103,0.0345440981987849,"100507290",1.64360651446755
"ENSG00000286737.1",0.374216011396117,1.63258811342211,0.71676887839286,2.27770507709919,0.0227441550433669,0.0345779479866066,"105373508",1.6431301927896
"ENSG00000212536.1",1.02176871213636,0.988997138877522,0.434314207079832,2.27714664350303,0.022777470123184,0.0346231798493515,"100873716",1.64249451434627
"ENSG00000049656.14",5023.67228162144,0.1594733665908,0.0700637103263,2.27611934692157,0.0228388674247885,0.0347083632728604,"81037",1.64132543647524
"ENSG00000263642.1",1.10726277601863,2.40326805792211,1.05596193591405,2.27590406072907,0.0228517524047422,0.0347238716317104,"100616274",1.64108049010058
"ENSG00000099960.13",163.448118462513,0.513036912123297,0.225665829921522,2.2734364006359,0.0229998946645735,0.0349315811572112,"6545",1.63827415296933
"ENSG00000164896.20",2651.68757542154,0.226345318993374,0.0995747633987703,2.27311932529452,0.0230189901503304,0.0349588602025179,"10922",1.63791373291123
"ENSG00000251783.1",0.868977447903461,2.56041527130612,1.12665335591315,2.27258478206095,0.0230512135562756,0.0350036946595296,"106480081",1.63730620576586
"ENSG00000231023.7",0.81532845368827,2.63584624230793,1.15990657115037,2.27246427244029,0.0230584835423466,0.0350119985281635,"285735",1.63716925778923
"ENSG00000271086.7",1.01450511744358,1.13902477668033,0.501259950633375,2.27232352243801,0.0230669770912387,0.0350221588118073,"441461",1.63700931569188
"ENSG00000226454.3",0.454346893638455,1.5537944878478,0.683995807802251,2.27164329097323,0.0231080639181513,0.0350776890595862,"105379699",1.636236439847
"ENSG00000177425.11",2657.89884093056,0.198574935894134,0.0874251316582442,2.27137131083072,0.0231245096340123,0.0351012825296724,"5074",1.63592746790787
"ENSG00000254486.1",0.562783959119434,1.17509344189815,0.517360648935628,2.27132358117241,0.0231273967324865,0.0351042939898577,"105376554",1.63587324956159
"ENSG00000244274.8",88.1659603084374,0.371287991270073,0.163482220673581,2.27112153077129,0.0231396219384364,0.0351187358650193,"55861",1.63564374095005
"ENSG00000169499.15",1611.39186670666,0.219393096287648,0.0966270438358253,2.2705144189282,0.0231763894494868,0.0351690444726576,"59339",1.63495421998146
"ENSG00000243847.3",1.19682512948285,0.87701003942909,0.386293630551454,2.27031970000933,0.0231881926286872,0.0351855815378417,"106479444",1.63473310052015
"ENSG00000099817.12",4839.7045026081,0.203226556879522,0.0895155313223203,2.27029381245317,0.0231897622347302,0.0351865895744649,"5434",1.63470370417245
"ENSG00000252255.1",0.378072055716022,1.52270399999726,0.670768031644601,2.27009029673621,0.0232021049484558,0.0352039432851848,"106480212",1.63447261312504
"ENSG00000207171.1",0.628990040720242,1.45021758801023,0.638868914361639,2.26997675956624,0.0232089931691858,0.0352116455169957,"124900181",1.63434369929208
"ENSG00000087191.13",3102.44438257365,0.181795364708043,0.0800885866122608,2.26992849290977,0.0232119220113089,0.0352147144705525,"5705",1.63428889727152
"ENSG00000253910.2",51.9877350459845,0.529021284880761,0.233142050640795,2.26909424287354,0.023262595405542,0.0352874588542561,"56103",1.63334183271059
"ENSG00000140395.9",1440.72913586909,0.178488431161807,0.0786649686207094,2.26896971156761,0.02327016782578,0.0352975680242124,"80349",1.63320048454536
"ENSG00000201435.1",1.06129959415321,2.52579291408078,1.11339808997008,2.26854432106009,0.0232960508435056,0.0353326922458881,"106481179",1.63271769452065
"ENSG00000201728.1",0.576304370122942,1.67158431648238,0.736930506226203,2.26830658028056,0.023310527139648,0.0353518892217347,"100873721",1.6324479053189
"ENSG00000118276.11",263.421533150257,0.297532381396648,0.131180316981919,2.26811756704063,0.0233220419344505,0.0353652124652084,"9331",1.63223342809648
"ENSG00000229525.1",20.7559758803076,0.39236225010411,0.17303383233947,2.26754643759115,0.02335686547459,0.0354111107877819,"105373884",1.631585440602
"ENSG00000258510.2",0.85220696706139,1.97395678489154,0.870695048128812,2.26710464143987,0.0233838341145891,0.0354478496242531,"100422225",1.63108427853388
"ENSG00000155026.16",1.4210046866213,0.587818581829284,0.259498348097412,2.26521126681171,0.0234997180764901,0.0356151852997355,"222967",1.62893734787972
"ENSG00000244080.3",0.60858280522132,1.24406421623895,0.549275668014465,2.26491776112352,0.0235177266338821,0.0356383094391878,"106479525",1.62860466210604
"ENSG00000177947.14",1.00754849531291,1.55792682127175,0.68795406672155,2.2645797105264,0.0235384831624859,0.035665165835836,"113746",1.62822152685313
"ENSG00000278611.2",14.7435302363656,0.414444754852607,0.183012613357393,2.26456934989102,0.0235391195633092,0.035665165835836,"101928238",1.62820978516069
"ENSG00000249236.2",1.16210869141089,1.50368460590768,0.664146110308525,2.26408704736545,0.023568761470851,0.0357072937380252,"105378976",1.62766323888033
"ENSG00000237471.2",1.50059565902123,0.676645811236786,0.298872776673493,2.26399278906555,0.0235745582889207,0.0357146839559467,"102723446",1.62755643579027
"ENSG00000211877.1",0.828102935621516,1.57261919439317,0.6947103761524,2.26370477306384,0.0235922787337822,0.0357401367979361,"28743",1.62723010940215
"ENSG00000227433.1",1.18397800161397,2.73238204664768,1.20748295763561,2.26287421231848,0.0236434444739887,0.0358134606319171,"100270989",1.62628925337981
"ENSG00000207923.1",17.1919660660528,0.450139372030445,0.198973217474886,2.26231136905278,0.0236781724932139,0.0358604741453491,"693144",1.62565181997025
"ENSG00000162913.10",5.49389967710617,0.47640921140831,0.210612253454874,2.26202038862086,0.0236961436388389,0.0358848948396474,"574407",1.6253223262534
"ENSG00000156587.16",2745.61113495678,0.321220627708184,0.142009419165101,2.26196705540167,0.0236994388169946,0.0358870885125037,"9246",1.62526193760036
"ENSG00000236722.1",0.963069158677969,0.861288144794089,0.380867405208743,2.26138580780375,0.0237353768226524,0.0359345080957759,"100270970",1.62460386903517
"ENSG00000220598.1",0.701040925595861,2.027051460397,0.896745764141144,2.26045278545408,0.0237931635962354,0.0360205921421858,"100420476",1.623547809285
"ENSG00000101981.12",19.1226886904641,3.48038419178687,1.53976611074518,2.26033302558044,0.0238005897591298,0.0360304312661288,"2158",1.62341228134843
"ENSG00000242522.1",0.991717315116616,1.42513714502271,0.630935097569336,2.25876980138373,0.0238977079335931,0.036164776201639,"100874019",1.62164375091495
"ENSG00000140545.15",2807.26784306736,0.312973369329621,0.138566660411191,2.25864842524808,0.0239052630084483,0.036174800958239,"4240",1.62150647378415
"ENSG00000128585.18",1284.11995980148,0.238887154419586,0.105783426332994,2.25826637215925,0.0239290574816752,0.0362051697690744,"4289",1.62107440705179
"ENSG00000103534.17",3063.47128346364,0.273087191084587,0.120932923163457,2.25817076062466,0.0239350154323157,0.0362127746135946,"79838",1.62096628816668
"ENSG00000143226.15",780.160966845015,0.398155726623994,0.176326664416592,2.25805738423829,0.0239420820517132,0.0362220561747689,"2212",1.62083808516384
"ENSG00000161847.14",1505.36922603556,0.242661626913326,0.107505013422641,2.25721219120579,0.0239948190041208,0.0362990162710531,"125950",1.61988252165605
"ENSG00000213714.1",3.5048196422304,0.386141272386297,0.171079069438375,2.25709242897998,0.024002299871162,0.0363089200355073,"388799",1.61974714272588
"ENSG00000148602.6",0.451555312713565,1.35810532029826,0.602329697449109,2.25475404259476,0.0241487714117885,0.0365197942200495,"26103",1.61710495943228
"ENSG00000226646.1",1.47303442456418,0.598772313784925,0.265580984640295,2.25457524602489,0.0241600026722387,0.0365346840393952,"439954",1.61690302201537
"ENSG00000269891.2",0.526261362990116,1.29215270274311,0.57330536497515,2.25386466215804,0.0242046833843579,0.0365965547820914,"100533184",1.61610059388761
"ENSG00000103510.20",1387.59328666242,0.131834845316231,0.0585034945779433,2.25345248633976,0.0242306333476046,0.0366329400970359,"84148",1.61563523399394
"ENSG00000254519.5",0.726716069966842,1.32362984227102,0.58741035064759,2.25333081177713,0.0242382984023073,0.0366431031622279,"100507384",1.61549787214715
"ENSG00000201492.1",1.56185213647086,0.678264468077924,0.301090624198873,2.25269209189963,0.0242785699173986,0.0366982754744283,"100873312",1.614776898127
"ENSG00000200597.1",1.1504001727549,3.04194000419635,1.35044929611672,2.25253922005334,0.0242882171391163,0.0367100024795136,"106480178",1.61460436313069
"ENSG00000274615.1",0.989712026138205,0.724198004391192,0.321540698114456,2.2522747777745,0.0243049130363549,0.0367311728621928,"440434",1.61430592850422
"ENSG00000252942.1",0.659589994216561,1.63181548846728,0.724519574411044,2.25227246592167,0.0243050590419558,0.0367311728621928,"100873543",1.6143033195981
"ENSG00000168743.13",2006.3095454053,0.340073301570081,0.151131631693313,2.25017951410848,0.0244375521805806,0.0369199198567578,"255743",1.61194229792649
"ENSG00000136937.13",2376.10209264437,0.130242677444036,0.0578840284586749,2.25006242502662,0.0244449828911507,0.0369282752929863,"4686",1.6118102623593
"ENSG00000206627.1",0.630920957389371,1.150576319366,0.511491231729439,2.24945462989797,0.024483586272009,0.0369837173534043,"106479994",1.61112496789616
"ENSG00000235700.1",1.58886197795555,0.862058869560728,0.383253775771459,2.24931605129127,0.0244923953181794,0.0369950408860473,"360155",1.61096873947318
"ENSG00000163464.8",50.5569799131632,0.626290067116553,0.278514489716047,2.24868037478076,0.0245328386604035,0.0370509159563477,"3577",1.61025219727984
"ENSG00000252339.1",0.424468410868977,1.0162853716359,0.451968162039889,2.2485773490085,0.0245393988659972,0.0370593835770906,"106480033",1.61013608025522
"ENSG00000216921.9",1.78543829803572,0.732747171774719,0.325919568538609,2.24824540318424,0.0245605459829847,0.0370874515907457,"285095",1.60976198302102
"ENSG00000248131.6",1.15612813580706,2.88167676859602,1.28180861973566,2.24813339856482,0.024567684970585,0.0370963357848062,"404663",1.6096357654519
"ENSG00000238711.1",1.03541251795001,1.62894558764338,0.724759293686804,2.24756771224973,0.0246037683499032,0.0371479341267156,"100862665",1.60899837061075
"ENSG00000181852.18",1679.59735820395,0.126134058235295,0.0561282758967277,2.24724626260342,0.0246242930797177,0.0371760350911816,"10193",1.60863622848455
"ENSG00000252030.1",0.830427143338815,2.69422855607542,1.19894337658556,2.24716913967051,0.0246292196255619,0.0371805844722236,"106480089",1.60854934852149
"ENSG00000099822.3",29.2022203797041,0.516940233491289,0.230063716274982,2.24694376784482,0.0246436210756145,0.03719943547194,"610",1.60829547761093
"ENSG00000230563.4",10.5908265022004,0.737990761400739,0.328539182440153,2.24627928979269,0.0246861242553124,0.0372606996837204,"124904863",1.60754708935755
"ENSG00000237937.6",0.366594046547194,1.20042830505528,0.534594178388223,2.24549453320744,0.0247364027944477,0.0373336894270412,"101929011",1.60666345588347
"ENSG00000226493.1",3.41239314942231,0.655389139490205,0.29192041211893,2.24509528036428,0.024762016535653,0.0373706557731282,"100271471",1.60621399072438
"ENSG00000146021.15",221.645038603814,0.390275423507636,0.173837474045153,2.24505921782012,0.0247643312296342,0.0373714872741661,"26249",1.60617339581402
"ENSG00000170893.4",0.741992210640085,0.889442717464733,0.396358104374014,2.24403817570343,0.0248299451887318,0.0374646859315073,"7200",1.60502423913483
"ENSG00000184111.6",0.600863713232586,1.47902225613857,0.659187494953553,2.24370496628244,0.0248513903714151,0.0374912218970719,"100271272",1.60464930859094
"ENSG00000142615.8",0.756222151842109,1.00699091948806,0.448893484568348,2.24327363640925,0.0248791743548823,0.0375243984798435,"63036",1.6041640363232
"ENSG00000149201.10",11.536085385943,0.318811123668763,0.142174339255868,2.24239567658554,0.0249358109856354,0.0376054437352918,"60494",1.60317650268689
"ENSG00000180611.7",300.535809445048,0.262636749056717,0.117144120446513,2.24199685016744,0.024961575880782,0.03764065272055,"151963",1.6027280001305
"ENSG00000111530.13",3951.65281168971,0.148810536142606,0.0664134976520312,2.24066705419264,0.0250476496999879,0.037763849826964,"55832",1.60123301910665
"ENSG00000214073.2",2.09264056293032,0.559212166614341,0.249681549664727,2.23970160136083,0.025110301545553,0.0378509676351582,"727810",1.60014807188352
"ENSG00000238311.1",0.831512446804588,1.61414835581542,0.720710516260466,2.23966255437858,0.0251128383021549,0.0378533234750701,"109617020",1.60010419970036
"ENSG00000211684.2",1.4780816482117,1.82176111846007,0.813579230465245,2.23919324663474,0.0251433450758375,0.0378963679388728,"28827",1.59957694417844
"ENSG00000183735.11",921.776174440593,0.181321115611092,0.0809882183829419,2.23885793799957,0.0251651610458577,0.0379263078530593,"29110",1.59920028596608
"ENSG00000127804.13",948.313994719631,0.148432551442419,0.0663317511467952,2.2377300293781,0.0252386657422483,0.0380267651304302,"79066",1.59793360806877
"ENSG00000270379.6",2.74702125463134,0.697693860799353,0.311831100843301,2.23740947876124,0.0252595895922583,0.0380568155776376,"256957",1.59757370996697
"ENSG00000237628.2",1.09201134894913,2.93864429918517,1.31369778568557,2.23692566981957,0.0252911985131945,0.0380985312693141,"107075223",1.5970305895827
"ENSG00000229794.2",1.90908232696771,3.69989196815699,1.65417126439619,2.23670429283362,0.0253056732536418,0.0381188585832092,"107075231",1.59678210386193
"ENSG00000106636.9",4078.82815724269,0.13715423951626,0.061322562617115,2.2366031956724,0.0253122858787038,0.0381258642717869,"10652",1.59666863320286
"ENSG00000225493.1",0.817484605220815,1.14559626675031,0.51234386330778,2.23599099900239,0.0253523607682843,0.0381803075803663,"151171",1.59598159369152
"ENSG00000234608.8",799.400741543382,0.169121012153842,0.0756402293378069,2.23586064762645,0.0253609007614071,0.0381916889110566,"51275",1.59583532536596
"ENSG00000228192.8",18.2243079369225,0.317364673744929,0.141993004835962,2.23507259467863,0.025412583224764,0.0382635889354663,"122152325",1.59495118606186
"ENSG00000247796.3",92.3166082567393,0.217619119228713,0.0974033774092067,2.23420506574902,0.0254695832825355,0.0383464426334672,"257396",1.59397816063418
"ENSG00000253868.4",2.29230226820067,1.17898840860494,0.527748265143686,2.23399769639025,0.0254832246337363,0.0383640086398661,"157376",1.59374561746586
"ENSG00000106459.15",591.427504826688,0.104381650775891,0.0467329631924902,2.23357655165049,0.0255109481992925,0.0384027705116229,"4899",1.59327339909043
"ENSG00000176909.12",54.3909020213809,0.251569462170573,0.112660706000908,2.23298318553539,0.0255500532183495,0.038460147495868,"284358",1.59260819093391
"ENSG00000267244.5",48.2016660448721,0.326448589695934,0.146201276226103,2.23287099895814,0.0255574525546227,0.0384697957514165,"100288123",1.59248243676582
"ENSG00000116745.7",4.95704626101222,0.881125942671622,0.394750374805737,2.23210919838959,0.0256077466420351,0.038542514578788,"6121",1.59162863566611
"ENSG00000168959.14",0.572839668102547,1.19361299351732,0.534953573268111,2.2312459494856,0.0256648418072352,0.0386239621854501,"2915",1.59066140829613
"ENSG00000086504.17",1891.71618368986,0.233584288339131,0.104690354559803,2.23119206464909,0.0256684093912892,0.038627835535877,"10573",1.59060104266431
"ENSG00000122870.12",352.159232184291,0.374925637455947,0.168058826642106,2.23091904749745,0.0256864917866376,0.0386535507670846,"80114",1.59029520681754
"ENSG00000250050.1",3.28363938589214,0.567070727114052,0.254196361243975,2.23083731151362,0.0256919074439808,0.0386602035823711,"100873193",1.59020365121659
"ENSG00000063761.16",469.458270798903,0.198997608397754,0.0892132304249023,2.23058404510154,0.0257086946246491,0.038683966655215,"57143",1.58991997437636
"ENSG00000177733.7",6414.88306123821,0.127762726643285,0.0572792977140901,2.23052187687449,0.0257128167522669,0.0386871738290989,"10949",1.5898503452568
"ENSG00000235304.2",2.86562767374937,0.631996672480954,0.283362732064096,2.23034507000023,0.025724543237092,0.0387033191352207,"286442",1.58965232779475
"ENSG00000088926.14",8.34832821961658,0.878948114880256,0.39415269096012,2.22996857572942,0.0257495291397889,0.038737912161531,"2160",1.58923070813196
"ENSG00000237766.2",0.944762169723407,0.656992756425299,0.29464060102119,2.22981067153759,0.0257600146387673,0.0387506869331839,"121328",1.58905389451354
"ENSG00000173653.8",882.888783091713,0.163363233871005,0.0732859641027354,2.2291203489115,0.0258058983215031,0.0388152028156875,"9986",1.58828101823397
"ENSG00000201499.1",2.19769721331806,0.463626366159645,0.208079937415104,2.22811661671517,0.025872739489016,0.0389127283387792,"106479706",1.5871575843498
"ENSG00000169962.5",150.34082711237,0.516533585247058,0.231859850159418,2.22778365849848,0.0258949450946831,0.0389446187099575,"83756",1.58678500548414
"ENSG00000166478.10",541.912642443636,0.11111140176465,0.0498973319881713,2.22680045880991,0.0259606127234425,0.0390312972046558,"7702",1.58568506151459
"ENSG00000172366.20",2860.56731319277,0.316819417224387,0.14230017869563,2.22641615863351,0.0259863191326949,0.039066923959526,"84331",1.58525523237165
"ENSG00000248109.3",0.978924120615704,1.38596201178465,0.622631769445169,2.22597380955952,0.0260159357605818,0.0391084232341543,"105378220",1.58476054845915
"ENSG00000000005.6",47.4717525403371,0.601806485979066,0.270363245779881,2.22591826134915,0.0260196569452264,0.0391125043952144,"64102",1.58469843366903
"ENSG00000280780.2",0.469353561593124,1.56591125763515,0.70385563340494,2.22476198714212,0.0260972205074274,0.0392199963918605,"153469",1.58340574486734
"ENSG00000202059.1",0.991472872032584,2.41260646048668,1.08455953423964,2.22450348212384,0.0261145884888545,0.0392430630344016,"124900525",1.58311681334327
"ENSG00000188163.8",1.52594876645767,0.742511887143909,0.333911810270093,2.22367662450547,0.0261702090529626,0.039323604804212,"401565",1.58219280811344
"ENSG00000233560.2",9.6694610141224,0.338749157917205,0.152403418670089,2.22271364299578,0.0262351153541166,0.0394150385985778,"100418781",1.58111702189651
"ENSG00000176182.6",305.050992045531,0.203045733742465,0.0913762347044857,2.22208470724498,0.0262775815671363,0.0394742614343145,"339344",1.58041460716318
"ENSG00000160226.16",230.108944672452,0.317937598212425,0.143105848200133,2.22169535495006,0.0263039006850848,0.0395061637554726,"755",1.57997984389069
"ENSG00000260898.6",5.49013256041752,0.622411824609547,0.280161400214075,2.22161876737464,0.0263090804696334,0.0395124165260322,"100287559",1.57989433070346
"ENSG00000274588.2",2.40970836853776,0.806074067220842,0.362906140994212,2.22116403159377,0.0263398533980293,0.0395571045119818,"139189",1.57938664655738
"ENSG00000251072.2",0.616384902416091,0.848322596619827,0.38213783771017,2.21993875744708,0.0264229251350996,0.0396757293471528,"102723557",1.57801910573314
"ENSG00000233061.1",1.13544137596575,1.93497383827788,0.871782402942731,2.21956055977536,0.0264486120418543,0.0397112316159768,"100874314",1.57759711373767
"ENSG00000141526.17",3576.90262621353,0.291551123518886,0.131410730891489,2.21862492918961,0.0265122521060002,0.0398021712960995,"9123",1.57655337918258
"ENSG00000136158.12",2506.89990443306,0.225284551003616,0.101558189446615,2.21828049742891,0.02653571308176,0.0398312387449544,"10253",1.57616923728606
"ENSG00000273946.1",0.458096167832139,1.33597731735011,0.602382502911088,2.21782224897609,0.0265669544850931,0.0398735138018535,"106479489",1.57565822828174
"ENSG00000285940.2",0.753331163431514,1.75109495363383,0.789859726140121,2.21696953988409,0.0266251730878114,0.0399547209596947,"124904288",1.57470756023538
"ENSG00000288602.1",0.459425847875244,1.07094936025086,0.483178613496563,2.21646681027714,0.0266595484956231,0.0400032170377129,"100533105",1.57414721004294
"ENSG00000202429.1",0.490493904771881,1.42357724969527,0.642490140021717,2.21571843833612,0.0267107913192085,0.0400770135879172,"106479580",1.57331324561865
"ENSG00000133136.4",2.21377026145363,0.573371987184,0.258785905179995,2.21562293659386,0.0267173366690002,0.0400852868698641,"347687",1.57320683690032
"ENSG00000212175.1",3.12274288746854,0.799915771633273,0.361153394328264,2.21489202149434,0.0267674768746973,0.0401558644164474,"124900537",1.57239256385375
"ENSG00000148513.18",0.642144626205368,1.83978333528125,0.830788708093684,2.21450209584913,0.0267942586922809,0.0401944904226775,"91074",1.57195825393313
"ENSG00000158457.6",665.778596891117,0.318164989674313,0.143683092996945,2.21435231548835,0.026804552419336,0.0402083803571746,"340348",1.571791440199
"ENSG00000161905.13",65.607831407592,0.537093062857573,0.242563653140993,2.21423554560906,0.0268125798539242,0.0402188697808864,"246",1.57166139704213
"ENSG00000125447.18",1538.4176952525,0.154726083985471,0.0699046839481683,2.21338650354524,0.0268710103454343,0.0403002944168213,"23163",1.57071600386093
"ENSG00000283929.1",2.05858568246188,0.497648538560846,0.22484966326989,2.21325009485788,0.0268804081409044,0.0403097227370143,"100847046",1.5705641414219
"ENSG00000277047.5",0.59051194036643,1.94369926301911,0.878244643238612,2.21316381259273,0.0268863539713781,0.0403155281879373,"124903233",1.57046808797646
"ENSG00000283509.1",1.30113404697436,2.98060964249639,1.3472617454267,2.21234637783944,0.0269427408953542,0.0403954039932352,"124906340",1.56955822542157
"ENSG00000283632.4",167.15246561647,0.243025654513132,0.10985370841413,2.21226627686492,0.0269482717758564,0.0404021379897392,"90332",1.56946908139656
"ENSG00000259151.2",2.25760992252623,0.717985916339366,0.324560216862048,2.21218091139168,0.0269541672428993,0.0404094180512616,"353163",1.56937408128667
"ENSG00000260616.6",0.787500381903245,1.7712623523018,0.801138648971145,2.21093109735316,0.0270406088367607,0.0405343200380737,"105371251",1.56798353419975
"ENSG00000148444.16",301.83695694622,0.207540843074548,0.0938827203041422,2.21063942759859,0.02706081616065,0.0405614824932376,"23412",1.56765910911602
"ENSG00000232000.3",14.912528496291,0.464108683861203,0.209955674814583,2.21050792873814,0.0270699308638204,0.0405735798555827,"100419056",1.56751285340938
"ENSG00000252349.1",0.494375009431794,1.21200853460036,0.548314192465736,2.21042707129288,0.0270755367269263,0.0405760913207043,"124900397",1.56742292546046
"ENSG00000135596.18",2200.98288361728,0.202503208774727,0.0916790219806775,2.20882819645925,0.0271865930349935,0.0407295905829528,"64780",1.56564521384723
"ENSG00000225783.8",172.974589784889,0.468390131579117,0.212119127038748,2.20814661137821,0.0272340546606161,0.0407928335022092,"440823",1.56488769521381
"ENSG00000252164.1",0.879783733690822,2.18988750822704,0.991899670391725,2.20777118250498,0.02726022787299,0.0408304638523073,"100873535",1.564470518143
"ENSG00000155330.10",296.722862995022,0.18607227562441,0.0843146168198473,2.20688040392789,0.0273224158125195,0.0409188786576122,"388272",1.56348090353875
"ENSG00000105723.13",1540.75531506286,0.156453772460378,0.0708952729758375,2.20682939628006,0.0273259805127079,0.040922640462662,"2931",1.56342424571427
"ENSG00000227714.1",1.10183274800734,2.78725409930877,1.26304773986945,2.20676860527605,0.0273302294527528,0.0409274266372413,"106478951",1.56335672214393
"ENSG00000163138.19",418.669839349379,0.173595936528002,0.0786747862741306,2.20650026201702,0.0273489919091937,0.0409539458131661,"133015",1.56305867724072
"ENSG00000116151.14",161.2895230765,0.197628857450971,0.0895761474592381,2.2062665459117,0.027365342302413,0.0409768511234037,"79906",1.5627991150669
"ENSG00000162738.6",718.320397259817,0.455883815141994,0.206660661243491,2.20595352980539,0.0273872536040605,0.0410080812498121,"57216",1.56245151664724
"ENSG00000244468.1",0.677002575990706,1.31107390042632,0.594452973327674,2.20551323528099,0.0274181000851213,0.0410511060904659,"128193290",1.56196264258572
"ENSG00000147601.15",832.412421297547,0.183090670791068,0.0830436250415748,2.20475287175152,0.0274714407773175,0.0411240160169349,"7013",1.56111856281351
"ENSG00000239043.1",0.545643995363611,0.907588193958254,0.411652477784509,2.20474366835551,0.0274720869579015,0.0411240160169349,"100113389",1.56110834750068
"ENSG00000111450.14",459.342919471236,0.229400353041005,0.104055558388149,2.20459489713462,0.0274825341685949,0.041136486235027,"2054",1.56094322340676
"ENSG00000226153.1",0.567058355764172,1.62307071196039,0.736459807069768,2.20388227080345,0.0275326247034306,0.0412082889973792,"117369447",1.56015238505123
"ENSG00000065978.19",19584.1609953756,0.158783294922405,0.0720732468385979,2.20308230705892,0.0275889479896177,0.0412894085888283,"4904",1.55926485954309
"ENSG00000264757.1",0.556971991074022,1.19660856015531,0.543371370506103,2.20219287416776,0.0276516872023886,0.0413801169746444,"100423025",1.5582783645281
"ENSG00000251128.1",0.735634243035005,2.51917087798576,1.14402930612758,2.2020160362088,0.0276641757303988,0.0413972119153439,"101928734",1.55808226530424
"ENSG00000161011.20",7880.19171627873,0.181004500907192,0.0822025939772471,2.20193174143985,0.0276701304490468,0.0414045285964794,"8878",1.55798879340087
"ENSG00000214851.5",3.61187134989795,0.677772230470175,0.307822677293283,2.20182683235003,0.0276775429405346,0.041414025986014,"253128",1.5578724667706
"ENSG00000105352.10",11.675167249148,0.460914642323555,0.209401324712522,2.20110662125144,0.0277284766624571,0.0414854471271559,"1089",1.55707398888811
"ENSG00000147869.5",1.4282657960867,0.999531604985362,0.454207061272191,2.20060780690148,0.0277638004438581,0.0415350985586342,"9350",1.5565210858099
"ENSG00000085719.13",4363.79638219964,0.187068524954925,0.0850119475666249,2.20049687496357,0.0277716614152688,0.0415434855964883,"8895",1.55639813818636
"ENSG00000160299.17",1213.84058704534,0.180628865214193,0.0820976667464331,2.20017050876833,0.0277947998375005,0.04157347341199,"5116",1.5560364491585
"ENSG00000164746.14",4.1339869683835,0.661476580001714,0.300764245488678,2.19931920074793,0.0278552333663582,0.0416590561577441,"136288",1.55509319874476
"ENSG00000253789.1",0.90497517334551,2.74981974306043,1.25108311410334,2.19795128881684,0.0279525773759071,0.04179499047689,"100287895",1.55357814167637
"ENSG00000175868.14",21.1650313915066,1.01747456276041,0.463053676738491,2.19731450990082,0.0279979920856904,0.0418596744388435,"797",1.55287311356397
"ENSG00000240694.9",141.759759995754,0.525098763384314,0.239025159270074,2.19683469718351,0.0280322540604899,0.0419049739845255,"10687",1.55234197941866
"ENSG00000118017.4",0.81619385395267,0.94392927383982,0.429682653297083,2.19680563456954,0.0280343304941423,0.0419059440676226,"51146",1.55230981110718
"ENSG00000203907.9",8.96115746348055,1.07595579126296,0.489859222634206,2.19645918979954,0.0280590931102617,0.0419397335413648,"441161",1.5519263697857
"ENSG00000221265.1",0.840324254850591,2.45812052469829,1.11923323470191,2.19625405008008,0.0280737646384604,0.0419600493738772,"100302193",1.55169934539612
"ENSG00000239608.1",0.815428662865146,0.952032178784092,0.433513224633416,2.19608566633496,0.0280858123315957,0.0419748280733825,"100874089",1.55151301041958
"ENSG00000224414.1",1.18840533344682,2.35865459927134,1.07407190966938,2.19599319006247,0.0280924308144101,0.0419824705618802,"100533848",1.55141068003625
"ENSG00000270112.4",4.5244335266749,0.740656423916656,0.337277690923519,2.19598403288585,0.0280930862623223,0.0419824705618802,"105372097",1.55140054726801
"ENSG00000164266.11",4847.20825332438,0.474986880567585,0.216309902973857,2.19586285249728,0.0281017612943403,0.0419938199918653,"6690",1.55126645958099
"ENSG00000251221.1",1.40878248423127,0.6072483120239,0.276552714141698,2.19577780644294,0.02810785092915,0.042000472633132,"103689917",1.55117235842282
"ENSG00000267026.5",6.66495240040211,0.466033339106288,0.212288074308218,2.19528742076044,0.0281429866796748,0.0420440558769159,"102724684",1.55062981487312
"ENSG00000214485.6",72.7774779048743,0.417817459889016,0.190325730706634,2.19527574299996,0.0281438238432936,0.0420440558769159,"6174",1.55061689619691
"ENSG00000265981.1",0.903680792992612,1.28562168163765,0.585631845233814,2.19527283582805,0.0281440322580426,0.0420440558769159,"100422864",1.55061368010798
"ENSG00000229589.1",42.0414641144195,0.251993335544415,0.114812857619436,2.19481807847413,0.0281766501310333,0.0420879304136276,"100128640",1.55011064061222
"ENSG00000179364.14",2419.93507205158,0.18293486176833,0.0833658854391015,2.19436116829783,0.0282094552212809,0.042135312640871,"23241",1.54960530082358
"ENSG00000252739.1",0.385069775816758,1.31482444000671,0.599205841814727,2.19427840694058,0.028215400814061,0.0421425738324145,"106480824",1.54951377597701
"ENSG00000258806.2",0.898680853935157,0.71651545726003,0.326561156342494,2.19412334671107,0.0282265432795229,0.0421575962261181,"390441",1.54934230380661
"ENSG00000108784.10",1355.8332535947,0.212564515045243,0.0968884188025443,2.19391045568039,0.028241847582282,0.0421755919555898,"4669",1.54910689513642
"ENSG00000271776.1",0.333168862711243,1.3436021679182,0.612481891001368,2.19370105085311,0.0282569082440555,0.0421948407403261,"780529",1.5488753586234
